fixation_duration,fixation_x,fixation_y,is_fixation
633.455810546875,761.525,555.55,True
633.3388671875,761.625,555.375,True
632.25390625,761.625,555.225,True
632.622802734375,761.625,555.1,True
633.11279296875,761.55,554.95,True
632.871826171875,761.45,554.85,True
633.91015625,761.3,554.675,True
633.04931640625,761.1,554.575,True
633.32421875,760.875,554.45,True
632.260986328125,760.6,554.375,True
633.241943359375,760.325,554.275,True
632.3330078125,760.05,554.175,True
632.763916015625,759.675,554.1,True
634.05712890625,759.275,554.0,True
632.73291015625,758.825,553.95,True
632.6298828125,758.325,553.85,True
632.454833984375,757.8,553.75,True
632.661865234375,757.275,553.625,True
633.114990234375,756.7,553.525,True
632.59130859375,756.2,553.475,True
633.370849609375,755.65,553.375,True
633.476806640625,755.125,553.3,True
633.490234375,754.6,553.25,True
632.0341796875,754.1,553.225,True
632.7001953125,753.6,553.225,True
632.791015625,753.125,553.225,True
633.44482421875,752.625,553.225,True
634.21875,752.125,553.15,True
633.277099609375,751.6,553.075,True
632.6572265625,751.075,552.925,True
632.6337890625,750.475,552.7,True
633.3271484375,749.85,552.5,True
632.968017578125,749.325,552.225,True
639.05810546875,748.825,551.95,True
634.39404296875,748.325,551.675,True
633.22705078125,747.875,551.425,True
632.87890625,747.425,551.15,True
632.22216796875,746.975,550.9,True
633.1728515625,746.525,550.625,True
633.247802734375,746.0,550.375,True
633.02392578125,745.475,550.15,True
633.71875,744.925,549.9,True
633.252197265625,744.35,549.65,True
633.700927734375,743.775,549.35,True
632.362060546875,743.125,549.05,True
633.299072265625,742.4,548.725,True
633.870849609375,741.575,548.4,True
633.98095703125,740.7,548.1,True
634.096923828125,739.8,547.675,True
634.01611328125,738.9,547.225,True
633.10302734375,738.025,546.8,True
632.265625,737.175,546.375,True
626.867919921875,736.325,545.95,True
632.282958984375,735.5,545.575,True
633.55810546875,734.675,545.175,True
634.364990234375,733.825,544.825,True
633.2568359375,732.975,544.475,True
632.892822265625,732.125,544.125,True
633.336181640625,731.275,543.8,True
633.05908203125,730.475,543.475,True
632.627197265625,729.7,543.125,True
633.069580078125,728.95,542.8,True
632.884765625,728.25,542.525,True
633.183837890625,727.55,542.275,True
633.27685546875,726.95,542.025,True
631.5751953125,726.425,541.825,True
632.156982421875,726.025,541.675,True
633.0419921875,725.8,541.675,True
632.099853515625,726.075,541.875,True
635.490966796875,726.825,542.1,True
635.452392578125,727.75,542.325,True
633.659912109375,728.725,542.575,True
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
633.2041015625,746.35,544.35,True
632.00830078125,747.675,544.4,True
633.409912109375,748.875,544.275,True
631.740966796875,749.65,544.1,True
630.43408203125,750.025,544.0,True
633.876953125,750.25,543.925,True
632.626953125,750.5,543.825,True
625.1220703125,750.7,543.85,True
631.762939453125,750.85,543.875,True
634.013916015625,751.025,543.95,True
633.03515625,751.125,544.05,True
631.802001953125,751.225,544.1,True
634.7900390625,751.3,544.175,True
633.5048828125,751.35,544.25,True
633.552734375,751.4,544.3,True
620.89111328125,751.45,544.35,True
632.22802734375,751.525,544.4,True
631.906982421875,751.65,544.425,True
633.489013671875,751.825,544.45,True
633.6796875,752.025,544.475,True
633.207763671875,752.225,544.475,True
633.419189453125,752.425,544.5,True
631.5810546875,752.65,544.6,True
632.71484375,752.825,544.675,True
632.51513671875,752.975,544.7,True
633.206298828125,753.15,544.8,True
633.682861328125,753.275,544.85,True
631.9521484375,753.4,544.85,True
632.319091796875,753.5,544.875,True
631.211669921875,753.55,544.875,True
633.53271484375,753.6,544.875,True
633.0087890625,753.65,544.9,True
633.098876953125,753.7,544.9,True
633.89208984375,753.725,544.95,True
632.7880859375,753.725,544.95,True
633.242919921875,753.7,544.95,True
632.81396484375,753.6,544.95,True
633.078857421875,753.45,544.9,True
633.456298828125,753.25,544.825,True
633.22900390625,753.05,544.675,True
633.810791015625,752.825,544.525,True
633.79296875,752.55,544.3,True
632.95703125,752.3,543.95,True
632.433837890625,752.125,543.675,True
632.8369140625,751.925,543.475,True
633.168212890625,751.8,543.2,True
634.882080078125,751.625,542.85,True
634.39013671875,751.375,542.45,True
633.3720703125,751.2,542.0,True
632.707275390625,750.975,541.55,True
632.00927734375,750.775,541.025,True
632.9091796875,750.55,540.45,True
633.029052734375,750.3,539.95,True
633.1357421875,750.05,539.425,True
633.656494140625,749.775,538.925,True
633.066162109375,749.475,538.45,True
633.8779296875,749.225,537.925,True
631.908935546875,748.95,537.45,True
632.916015625,748.65,536.975,True
632.8212890625,748.275,536.55,True
632.891845703125,747.875,536.05,True
633.926025390625,747.425,535.55,True
633.33935546875,746.825,535.075,True
633.031982421875,746.125,534.5,True
633.284912109375,745.4,533.825,True
630.923583984375,744.525,533.175,True
633.733642578125,743.65,532.575,True
632.40283203125,742.8,532.0,True
634.81396484375,741.9,531.45,True
633.695068359375,741.075,530.9,True
633.1220703125,740.275,530.425,True
631.66796875,739.475,529.95,True
632.912109375,738.675,529.475,True
633.726806640625,737.9,529.0,True
632.98583984375,737.175,528.525,True
633.708984375,736.5,528.075,True
632.97998046875,735.775,527.65,True
633.280029296875,735.1,527.275,True
632.362060546875,734.425,526.95,True
632.56494140625,733.8,526.7,True
633.607666015625,733.25,526.525,True
632.431640625,732.75,526.425,True
633.90380859375,732.4,526.375,True
631.98291015625,732.075,526.35,True
633.240234375,731.8,526.375,True
631.480224609375,731.625,526.4,True
633.99609375,731.5,526.45,True
632.885986328125,731.4,526.55,True
632.351806640625,731.25,526.675,True
634.330810546875,731.1,526.8,True
633.053955078125,730.875,526.95,True
633.739013671875,730.625,527.175,True
631.96484375,730.375,527.375,True
633.38916015625,730.1,527.575,True
632.709228515625,729.825,527.8,True
632.998046875,729.525,527.95,True
633.1728515625,729.225,528.15,True
632.802734375,728.9,528.3,True
634.703369140625,728.525,528.45,True
632.507080078125,728.125,528.5,True
633.56005859375,727.675,528.6,True
633.422119140625,727.25,528.675,True
633.25732421875,726.875,528.7,True
633.7001953125,726.6,528.75,True
633.4580078125,726.7,528.7,True
633.19384765625,727.125,528.6,True
631.83203125,727.725,528.525,True
633.670166015625,728.375,528.425,True
632.9169921875,729.1,528.325,True
633.39111328125,729.875,528.2,True
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
633.10888671875,742.85,528.825,True
633.6826171875,743.45,529.55,True
633.083984375,743.95,530.375,True
633.7421875,744.075,531.35,True
633.2470703125,743.775,532.425,True
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
631.1513671875,738.0,542.575,True
633.30908203125,737.1,543.625,True
632.77685546875,736.2,544.6,True
633.334716796875,735.275,545.5,True
632.656005859375,734.55,546.3,True
633.36865234375,734.025,546.925,True
633.138916015625,733.575,547.4,True
632.085205078125,733.3,547.725,True
632.703125,733.15,547.875,True
632.81396484375,733.025,547.925,True
632.7470703125,732.925,547.95,True
633.291015625,732.875,547.925,True
633.029052734375,732.825,547.8,True
633.744140625,732.725,547.65,True
630.182861328125,732.7,547.6,True
633.364013671875,732.625,547.475,True
633.14892578125,732.6,547.3,True
632.878173828125,732.6,547.075,True
633.738037109375,732.525,546.9,True
633.255615234375,732.475,546.775,True
632.657958984375,732.4,546.675,True
632.8330078125,732.325,546.525,True
633.627197265625,732.25,546.375,True
633.69189453125,732.175,546.25,True
633.72705078125,732.075,546.125,True
634.174072265625,731.95,545.975,True
633.2158203125,731.8,545.85,True
633.054931640625,731.55,545.7,True
632.734130859375,731.325,545.625,True
633.406005859375,731.025,545.575,True
633.69970703125,730.725,545.475,True
633.59423828125,730.4,545.375,True
633.145751953125,730.075,545.325,True
632.899169921875,729.75,545.25,True
632.77197265625,729.45,545.2,True
631.875244140625,729.15,545.15,True
633.0517578125,728.825,545.175,True
634.458740234375,728.525,545.25,True
632.714111328125,728.225,545.3,True
634.02783203125,727.925,545.35,True
633.165283203125,727.65,545.375,True
632.5859375,727.375,545.45,True
631.7861328125,727.075,545.525,True
631.986083984375,726.8,545.625,True
633.0830078125,726.575,545.675,True
632.544189453125,726.35,545.75,True
634.3701171875,726.15,545.85,True
633.082763671875,725.95,545.95,True
633.635009765625,725.725,546.0,True
632.775390625,725.525,546.0,True
632.6005859375,725.3,546.025,True
633.4541015625,725.125,546.075,True
633.2001953125,724.95,546.075,True
633.7509765625,724.775,546.075,True
634.47705078125,724.575,546.05,True
633.109130859375,724.4,546.05,True
631.654296875,724.25,546.025,True
632.718017578125,724.075,545.95,True
634.26806640625,723.925,545.875,True
632.591552734375,723.75,545.775,True
633.93115234375,723.575,545.725,True
633.58984375,723.35,545.85,True
633.447021484375,723.025,545.9,True
632.69189453125,722.825,545.9,True
634.009033203125,722.575,545.875,True
632.94384765625,722.3,545.8,True
632.58203125,722.025,545.7,True
633.825927734375,721.775,545.55,True
632.52099609375,721.55,545.4,True
633.658203125,721.375,545.25,True
632.67626953125,721.225,545.1,True
634.380859375,721.05,544.875,True
633.88916015625,720.875,544.675,True
632.33984375,720.675,544.45,True
633.294921875,720.45,544.225,True
632.5927734375,720.2,544.025,True
633.2470703125,719.925,543.8,True
631.776123046875,719.65,543.6,True
633.609130859375,719.35,543.425,True
633.49609375,719.075,543.25,True
633.106201171875,718.8,543.05,True
633.507080078125,718.6,542.625,True
632.876220703125,718.45,542.3,True
632.735107421875,718.175,542.025,True
632.819091796875,717.925,541.825,True
633.64013671875,717.775,541.65,True
634.301025390625,717.6,541.5,True
633.512939453125,717.45,541.45,True
633.833984375,717.3,541.4,True
632.98388671875,717.1,541.4,True
632.14599609375,716.85,541.375,True
632.060791015625,716.625,541.4,True
633.014892578125,716.4,541.425,True
633.88916015625,716.125,541.475,True
633.1259765625,715.825,541.525,True
634.6259765625,715.425,541.625,True
633.160888671875,714.925,541.775,True
632.774169921875,714.275,541.95,True
631.65478515625,713.45,542.15,True
632.4580078125,712.525,542.325,True
633.70068359375,711.45,542.475,True
632.878662109375,710.325,542.65,True
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
633.93505859375,699.2,544.05,True
632.216796875,698.2,544.3,True
633.544189453125,697.3,544.55,True
633.55078125,696.475,544.75,True
633.158935546875,695.8,544.85,True
633.781005859375,695.25,544.925,True
633.4189453125,694.95,544.95,True
633.7890625,695.275,544.925,True
632.384033203125,695.95,544.925,True
633.43310546875,696.95,544.95,True
633.39794921875,698.05,544.9,True
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
633.0751953125,719.475,543.8,True
634.02001953125,721.025,543.7,True
633.0654296875,722.1,543.575,True
632.798828125,722.9,543.45,True
632.4501953125,723.475,543.325,True
633.505859375,723.975,543.25,True
634.15234375,724.5,543.15,True
633.14697265625,724.925,543.1,True
634.769287109375,725.3,543.025,True
632.57275390625,725.65,542.925,True
632.09716796875,725.925,542.85,True
627.739990234375,726.175,542.7,True
633.0,726.375,542.525,True
638.295166015625,726.55,542.325,True
628.9990234375,726.65,542.15,True
632.05322265625,726.7,541.95,True
635.880859375,726.675,541.8,True
633.81591796875,726.6,541.675,True
632.12890625,726.5,541.575,True
633.3359375,726.3,541.45,True
632.98291015625,726.025,541.35,True
632.4267578125,725.8,541.325,True
633.93017578125,725.575,541.325,True
632.795166015625,725.35,541.4,True
633.360107421875,725.125,541.475,True
631.758544921875,724.95,541.575,True
633.14208984375,724.7,541.65,True
632.814697265625,724.525,541.75,True
633.326171875,724.325,541.85,True
633.81005859375,724.125,541.975,True
632.978271484375,723.975,542.075,True
633.6328125,723.85,542.225,True
626.646240234375,723.65,542.425,True
631.794189453125,723.425,542.6,True
633.32080078125,723.225,542.725,True
630.48193359375,723.0,542.925,True
633.531005859375,722.775,543.075,True
632.720947265625,722.55,543.225,True
632.151123046875,722.325,543.35,True
632.7607421875,722.15,543.475,True
634.529052734375,721.975,543.625,True
632.69189453125,721.8,543.7,True
632.958740234375,721.675,543.825,True
633.787841796875,721.55,543.875,True
632.662109375,721.45,543.95,True
632.669921875,721.35,544.0,True
631.879150390625,721.275,544.05,True
635.9560546875,721.2,544.075,True
633.7138671875,721.125,544.075,True
633.506591796875,721.025,544.1,True
633.282958984375,720.9,544.05,True
632.562744140625,720.75,543.975,True
632.116943359375,720.625,543.85,True
632.040283203125,720.475,543.75,True
633.72900390625,720.275,543.675,True
633.69677734375,720.15,543.525,True
632.982177734375,720.05,543.4,True
634.5537109375,719.925,543.3,True
633.649169921875,719.8,543.2,True
631.15625,719.65,543.075,True
631.859130859375,719.5,542.95,True
632.530029296875,719.35,542.85,True
632.569091796875,719.175,542.7,True
632.55908203125,719.025,542.55,True
634.22607421875,718.9,542.375,True
632.552001953125,718.775,542.2,True
629.2919921875,718.575,542.0,True
630.865966796875,718.425,541.875,True
632.220458984375,718.275,541.775,True
634.692138671875,718.2,541.6,True
633.690185546875,718.1,541.5,True
632.73974609375,718.0,541.4,True
631.751953125,717.95,541.325,True
633.9541015625,717.9,541.3,True
631.07421875,717.875,541.275,True
633.096923828125,717.825,541.275,True
632.5361328125,717.75,541.3,True
631.963134765625,717.725,541.35,True
635.045654296875,717.625,541.45,True
633.7109375,717.55,541.55,True
634.25,717.475,541.6,True
632.293212890625,717.375,541.625,True
633.864013671875,717.325,541.65,True
633.0478515625,717.25,541.725,True
633.097900390625,717.175,541.825,True
634.77001953125,717.075,542.025,True
633.93408203125,717.05,542.25,True
633.183837890625,716.925,542.425,True
631.035888671875,716.8,542.625,True
632.0068359375,716.625,542.9,True
634.6962890625,716.5,543.15,True
634.459716796875,716.425,543.425,True
631.51513671875,716.325,543.725,True
633.236083984375,716.325,543.975,True
633.351806640625,716.3,544.2,True
632.81591796875,716.325,544.425,True
632.662841796875,716.325,544.575,True
633.51611328125,716.275,544.7,True
633.14306640625,716.25,544.8,True
634.30810546875,716.175,544.925,True
632.21484375,716.025,545.1,True
633.158935546875,715.9,545.275,True
631.828857421875,715.775,545.45,True
633.86376953125,715.7,545.575,True
633.936767578125,715.6,545.65,True
632.619873046875,715.475,545.65,True
634.124755859375,715.3,545.625,True
632.23486328125,715.1,545.6,True
632.9580078125,714.825,545.525,True
631.5498046875,714.425,545.35,True
633.320068359375,713.9,545.225,True
634.096923828125,713.3,545.025,True
634.181884765625,712.8,544.775,True
633.5830078125,712.275,544.5,True
632.275146484375,712.1,544.175,True
635.013916015625,712.05,543.975,True
630.915771484375,712.2,543.975,True
632.5390625,712.4,543.975,True
632.808837890625,712.725,544.15,True
633.0419921875,713.075,544.475,True
634.151123046875,713.425,544.9,True
633.528076171875,713.675,545.425,True
632.544189453125,713.925,545.975,True
631.318115234375,714.275,546.5,True
632.767822265625,715.0,547.1,True
633.203369140625,715.975,547.55,True
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
,,,False
632.677001953125,728.4,549.975,True
634.08935546875,729.425,550.2,True
633.626953125,730.2,550.25,True
631.818115234375,730.925,550.25,True
634.299072265625,731.575,550.05,True
634.385986328125,732.25,549.725,True
634.262939453125,733.025,549.25,True
633.821044921875,733.925,548.675,True
632.967041015625,734.775,548.05,True
633.873291015625,735.45,547.5,True
633.315673828125,735.8,546.875,True
641.3662109375,735.95,546.4,True
635.96484375,735.95,545.875,True
635.61328125,736.075,545.475,True
633.967041015625,736.35,544.95,True
634.657958984375,736.6,544.225,True
638.703125,736.9,543.45,True
632.59814453125,737.25,542.5,True
634.05712890625,737.55,541.525,True
634.653076171875,737.9,540.5,True
633.19482421875,738.25,539.525,True
634.2138671875,738.675,538.65,True
633.615234375,739.05,537.925,True
632.902099609375,739.325,537.275,True
630.205810546875,739.55,536.725,True
631.58837890625,739.7,536.225,True
635.43310546875,739.8,535.775,True
632.896240234375,739.8,535.375,True
633.570068359375,739.775,535.0,True
632.201904296875,739.825,534.575,True
